timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
7029444000,7029364000,-1.7798405,0.037567563,-1.7705348,-1.7272187,-1.7678235,-1.0987542,-2.9132235,1.052137,1.0412822,1.051469,0.74316555,0.8169116,0.839481,0.8717196,0.8415189,1.2537872,0.020481586,0.054880287,0.18114632,0.7427722,0.00015679719,0.021044362
7030444000,7030364000,-1.8612627,0.15459846,-1.7506077,-1.7070572,-1.7479352,-1.0696102,-2.8985972,1.0456046,1.0275549,1.0444832,0.6104771,0.9135093,0.81467664,0.8503356,0.8168955,1.2469059,-0.17561007,0.04972249,0.15655278,0.6710238,0.00014789781,0.12255305
7031444000,7031364000,-2.082797,0.3067204,-1.7380143,-1.6942178,-1.7353522,-1.0506439,-2.8912308,1.0257484,1.0047809,1.0244516,0.54445463,0.9538598,0.712965,0.7486447,0.7151675,1.1317744,-0.3174162,0.03851141,0.11808868,0.5189307,0.00013071291,0.32433856
7032444000,7032364000,-2.3361568,0.3491124,-1.720374,-1.6763556,-1.7177114,-1.0283815,-2.8781946,0.9092411,0.8894248,0.90802276,0.4539339,0.8435098,0.62632596,0.65982103,0.6283889,1.0183017,-0.3412292,0.026788069,0.08086135,0.3606513,0.00010970131,0.5315896
7033444000,7033364000,-2.5102499,0.3044409,-1.6897794,-1.6455793,-1.6871148,-0.9942888,-2.8512719,0.8257695,0.80831766,0.8247064,0.4138927,0.73902774,0.50766826,0.5391805,0.50960624,0.8817594,-0.38446784,0.017877351,0.053348478,0.2405379,9.790026e-05,0.68813837
7034444000,7034364000,-2.5724206,0.26058498,-1.6618961,-1.6175989,-1.6592306,-0.96454006,-2.8252704,0.7638078,0.7492451,0.7629314,0.40166914,0.64012885,0.4157617,0.44568682,0.4176011,0.7806494,-0.4022858,0.013730938,0.040702365,0.18467958,9.116623e-05,0.76079595
7035444000,7035364000,-2.6068575,0.21814342,-1.632767,-1.588404,-1.6301029,-0.9338916,-2.7972817,0.6933063,0.6806726,0.6925551,0.36346173,0.54293543,0.34666348,0.37568235,0.3484428,0.70775497,-0.4249966,0.010649676,0.03133251,0.14317292,8.641821e-05,0.8147584
7036444000,7036364000,-2.612481,0.19671504,-1.6118778,-1.5675044,-1.6092165,-0.9124528,-2.7764194,0.61193275,0.60138595,0.61131173,0.32846957,0.46462655,0.28005314,0.30584788,0.28163362,0.6044421,-0.39606833,0.009299309,0.027216066,0.124979205,8.179486e-05,0.83842367
7037444000,7037364000,-2.583864,0.18406163,-1.5687653,-1.5243877,-1.5661058,-0.8690425,-2.7332778,0.51674485,0.50859517,0.51627403,0.2831673,0.36267465,0.20165849,0.22446871,0.20305371,0.49435234,-0.379539,0.008544984,0.024923636,0.114816554,7.797443e-05,0.8516368
7038444000,7038364000,-2.4713314,0.2034614,-1.4794805,-1.4352969,-1.4766386,-0.7802771,-2.6435037,0.4833215,0.46932626,0.48247242,0.1706059,0.46788508,0.14100122,0.16248035,0.14232302,0.38502717,-0.49584794,0.009725256,0.028495733,0.13071223,9.340349e-05,0.8309733
7039444000,7039364000,-1.4922588,0.11575748,-1.4185295,-1.375273,-1.4158709,-0.74260205,-2.5639496,0.627859,0.5790303,0.6247587,-0.30967587,0.9948875,-0.19427925,-0.14859587,-0.1914236,0.23344135,-1.825089,0.05154325,0.1639291,0.69650763,0.00076901785,0.087251104
7040444000,7040364000,-1.3261912,0.008825085,-1.337116,-1.2966465,-1.334517,-0.71466714,-2.4325688,0.38340694,0.33814648,0.38042292,-0.48372564,0.71263397,-0.7010313,-0.65446734,-0.698012,-0.22687764,-2.3331084,0.054201595,0.20359959,0.7406687,0.0014388087,9.135586e-05
7041444000,7041364000,-1.3026516,0.0089409305,-1.3145707,-1.275836,-1.3118391,-0.7240282,-2.3827348,0.0451912,0.024743818,0.04382159,-0.35807607,0.13986477,-0.85297596,-0.8266717,-0.85120726,-0.5565531,-1.7244596,0.052511066,0.22153185,0.72327435,0.002587504,9.522113e-05
7042444000,7042364000,-1.2862821,0.009666975,-1.2996413,-1.2610856,-1.2968796,-0.7169377,-2.3692017,-0.20534052,-0.19771163,-0.20475139,-0.114612944,-0.44576052,-1.000819,-0.99579155,-1.0004683,-0.8970462,-1.011357,0.05160979,0.2299716,0.7135688,0.0047395197,0.00011031462
7043444000,7043364000,-1.2803651,0.0104032215,-1.2949768,-1.2561184,-1.2921797,-0.7098262,-2.3731968,-0.3398157,-0.31903997,-0.33828822,-0.027217774,-0.754737,-1.0712177,-1.0748656,-1.071464,-1.039423,-0.70143515,0.051293712,0.23182403,0.7099943,0.006745851,0.00014214795
7044444000,7044364000,-1.2804971,0.011089757,-1.2961568,-1.2570221,-1.2933326,-0.7079836,-2.3814483,-0.38456288,-0.35946473,-0.38272604,0.0052328277,-0.83590335,-1.0306736,-1.0384915,-1.0312073,-1.0408425,-0.505113,0.051107198,0.2323208,0.70783395,0.008527722,0.00021037129
7045444000,7045364000,-1.2779384,0.011757544,-1.2944682,-1.2550884,-1.291623,-0.70334214,-2.3857453,-0.3705908,-0.34422758,-0.36866534,0.04381016,-0.82181674,-0.94025886,-0.94992065,-0.940922,-0.97112995,-0.35445035,0.05098223,0.23221505,0.7063645,0.010111418,0.00032683634
7045988000,7045908000,-1.2775422,0.012066349,-1.29441,-1.2549279,-1.2915561,-0.7019846,-2.3881161,-0.38436437,-0.35629955,-0.38231623,0.057276107,-0.8608562,-0.94546574,-0.9559451,-0.94618654,-0.9808684,-0.3170311,0.05093808,0.2320419,0.70584595,0.010772377,0.00040173347
