timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
6976380000,6976380000,1036000,41.606704,-86.3556021,-0.64614487,-1.3859625,0.1102807,0.00034446313,0.00015069879,0.0,-0.001017193,0.0032844888,-0.0053711766,-0.005362929,-0.0007434546,-0.012204854,-0.016599584,0.14255783,0.092664845,-0.8814959,-1.0507851,0.0088405255,229.39903,0.10085436,0.082085766,0.098978154,0.023433344,0.017097747,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6976876000,6976876000,1036000,41.606704,-86.3556021,-0.64737624,-1.38538,0.11080872,0.00034446313,0.00015069879,0.0,-0.0066637453,0.0048982534,-0.008660025,-0.0084534,-0.0007434546,-0.012204854,-0.016599584,0.058804646,0.06842227,-1.7941557,-1.0508649,0.0088405255,229.39903,0.10032634,0.083773404,0.09959037,0.045101084,0.034011107,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6977380000,6977380000,1036000,41.606704,-86.3556021,-0.65345263,-1.3751771,0.080614045,0.00034446313,0.00015069879,0.0,-0.019259077,0.04247544,-0.32488632,-0.32470125,-0.0007434546,-0.012204854,-0.016599584,-0.13232613,0.10832201,-1.9513024,-1.0572214,0.0088405255,229.39903,0.13138065,0.09190968,0.10354758,0.06460599,0.04894604,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6977884000,6977884000,1036000,41.606704,-86.3556021,-0.6596082,-1.3514006,-0.3378493,0.00034446313,0.00015069879,0.0,-0.0075464007,0.028417692,-1.3447573,-1.3429687,-0.0007434546,-0.012204854,-0.016599584,-0.022105718,-0.09461464,-2.1049743,-1.056614,0.0088405255,229.39903,0.54984397,0.10951755,0.11356119,0.084025614,0.06227762,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6978380000,6978380000,1036000,41.606704,-86.3556021,-0.6578426,-1.3458987,-1.0569006,0.00034446313,0.00015069879,0.0,0.005332524,-0.003506536,-1.2268661,-1.2254845,-0.0007434546,-0.012204854,-0.016599584,-0.027104927,-0.048737723,1.2253819,-1.0557319,0.0088405255,229.39903,1.2688953,0.13955234,0.13140957,0.10221644,0.07541035,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
6978884000,6978884000,1036000,41.606704,-86.3556021,-0.6532265,-1.3500643,-1.5401862,0.00034446313,0.00015069879,0.0,0.0039584045,-0.010496581,-0.72240776,-0.72394645,-0.0007434546,-0.012204854,-0.016599584,-0.02782191,-0.0003250201,0.5942787,-1.051546,0.0035601552,229.39903,1.7521808,0.16966556,0.15487614,0.10574388,0.08530009,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,0,1,1,1,0
6979380000,6979380000,1036000,41.606704,-86.3556021,-0.6508906,-1.3574153,-1.8261939,0.00034446313,0.00015069879,0.0,0.001817214,-0.013166588,-0.4479718,-0.45057178,-0.0007434546,-0.012204854,-0.016599584,0.0046308925,0.05604464,0.7094554,-1.0494404,0.0035601552,229.39903,2.0381887,0.20792805,0.18611132,0.114702664,0.09660511,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,0,1,1,1,0
6979876000,6979876000,1036000,41.606704,-86.3556021,-0.6493508,-1.362352,-2.0031784,0.00034446313,0.00015069879,0.0,-0.001308133,-0.0062063667,-0.2838559,-0.28558,-0.0007434546,-0.012204854,-0.016599584,-0.018181892,-0.057678454,0.29058653,-1.0488248,0.0035601552,229.39903,2.215173,0.23004901,0.21419881,0.12010297,0.10179085,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,1,0
6980380000,6980380000,1036000,41.606704,-86.3556021,-0.64806134,-1.3656212,-2.117216,0.00034446313,0.00015069879,0.0,-0.004793634,0.00050893123,-0.18356471,-0.18338746,-0.0007434546,-0.012204854,-0.016599584,-0.0023487532,0.023472488,0.34276387,-1.0481278,0.0035601552,229.39903,2.3292108,0.2575988,0.24568918,0.13319533,0.10770014,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,1,0
6980876000,6980876000,1036000,41.606704,-86.3556021,-0.65226996,-1.3655014,-2.0925891,0.00034446313,0.00015069879,0.0,-0.0062249633,0.015310337,0.07291243,0.07872984,-0.0007434546,-0.012204854,-0.016599584,0.011267014,0.119328365,-0.29426166,-1.0482382,0.0035601552,229.39903,2.3045838,0.2817296,0.2747439,0.14325248,0.11165702,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,1,0
