timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
7010172000,7010172000,1311004,1311004,-0.00059718976,-9.287433e-05,3.0897914e-05,-0.00012319793,0.0004979645,-0.037966266,4000,4000,0,2,0
7010668000,7010668000,1311004,1311004,9.700887e-06,1.7913539e-05,1.8890341e-05,-0.00031996064,0.0007321697,-0.038834207,4000,4000,0,2,0
7011168000,7011168000,1311004,1311004,2.5440535e-05,1.7745986e-06,-3.313281e-05,-0.00074093835,0.0006394652,-0.038823146,4000,4000,0,2,0
7011672000,7011672000,1311004,1311004,-5.666863e-05,8.2359424e-05,-1.31796905e-05,-0.00029403294,0.00024786542,-0.038873896,4000,4000,0,2,0
7012168000,7012168000,1311004,1311004,1.8023478e-05,-1.6275275e-05,-4.3007762e-07,-0.00037185932,0.000563609,-0.038866412,4000,4000,0,2,0
7012672000,7012672000,1311004,1311004,-5.780014e-05,-1.917592e-05,-1.591144e-05,-0.000110668625,0.00014155195,-0.039281588,4000,4000,0,2,0
7013172000,7013172000,1311004,1311004,-0.0005458976,0.0002791195,1.33601525e-05,-0.00032813923,0.00044897507,-0.037824783,4000,4000,0,2,0
7013672000,7013672000,1311004,1311004,4.0076684e-05,-4.908559e-05,1.381062e-05,-0.00033908285,0.00037246876,-0.039578874,4000,4000,0,2,0
7014172000,7014172000,1311004,1311004,0.0008366822,-0.00027708532,1.9785806e-05,-0.0004482221,-0.00039671676,-0.03956531,4000,4000,0,2,0
7014672000,7014672000,1311004,1311004,0.001208092,-0.00038841786,3.7636866e-05,-0.0013367895,-0.0014347866,-0.040480744,4000,4000,0,2,0
7015172000,7015172000,1311004,1311004,0.0005701637,-0.00012683356,1.2795e-05,-0.0021083083,-0.00537084,-0.03974592,4000,4000,0,2,0
7015672000,7015672000,1311004,1311004,0.0012699063,-6.539053e-05,-6.335074e-05,-0.0029509333,-0.0068420223,-0.037516613,4000,4000,0,2,0
7016168000,7016168000,1311004,1311004,-8.829937e-05,6.333615e-05,-5.3871398e-05,-0.0032770685,-0.010110852,-0.03743812,4000,4000,0,2,0
7016672000,7016672000,1311004,1311004,-7.308797e-05,8.494225e-06,-1.4038009e-05,-0.003482394,-0.010912349,-0.03735205,4000,4000,0,2,0
7017168000,7017168000,1311004,1311004,-0.000106128115,-2.1936723e-05,-0.00010027649,-0.0031925112,-0.01123489,-0.037179682,4000,4000,0,2,0
7017672000,7017672000,1311004,1311004,4.1166513e-05,-2.7347996e-05,-9.584581e-05,-0.0030969486,-0.011701229,-0.03697853,4000,4000,0,2,0
7018172000,7018172000,1311004,1311004,-0.00013213577,2.6324202e-05,-9.288953e-05,-0.0028629028,-0.011713468,-0.03708574,4000,4000,0,2,0
7018668000,7018668000,1311004,1311004,-3.6123663e-05,-8.669712e-06,-0.00019615484,-0.0025455873,-0.0116922045,-0.036903802,4000,4000,0,2,0
7019172000,7019172000,1311004,1311004,-7.543731e-05,4.222191e-05,-7.0682116e-05,-0.002480745,-0.011878746,-0.036908496,4000,4000,0,2,0
7019672000,7019672000,1311004,1311004,-9.3757835e-06,2.3614526e-05,-4.615889e-05,-0.0020803192,-0.01133627,-0.03697192,4000,4000,0,2,0
