timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
6972296000,6972296000,41.60669818967822,-86.35561877688508,229.28862,229.27007,-0.0,1.0035466,1.0051641,229.18787,2,0,1,0
6972304000,6972304000,41.60669818982402,-86.35561877660837,229.2886,229.27005,-0.0,1.0035467,1.0051641,229.18785,2,0,1,0
6972312000,6972312000,41.60669818998377,-86.35561877635888,229.2886,229.27005,-0.0,1.0035468,1.0051643,229.18784,2,0,1,0
6972320000,6972320000,41.606698190160664,-86.35561877612805,229.28859,229.27003,-0.0,1.003547,1.0051643,229.1878,2,0,1,0
6972328000,6972328000,41.60669819036274,-86.35561877587139,229.28857,229.27002,-0.0,1.0035471,1.0051644,229.18779,2,0,1,0
6972336000,6972336000,41.60669819058627,-86.35561877561189,229.28856,229.27,-0.0,1.0035473,1.0051601,229.18771,2,0,1,0
6972344000,6972344000,41.6066981908157,-86.35561877534663,229.28853,229.26997,-0.0,1.0035474,1.0051602,229.1877,2,0,1,0
6972352000,6972352000,41.60669819100706,-86.35561877508998,229.28851,229.26996,-0.0,1.0035477,1.0051603,229.18768,2,0,1,0
6972360000,6972360000,41.606698191170025,-86.35561877486057,229.28847,229.26991,-0.0,1.0035479,1.0051605,229.18765,2,0,1,0
6972368000,6972368000,41.606698191329215,-86.355618774624,229.28844,229.26988,-0.0,1.0035481,1.0051606,229.18764,2,0,1,0
6972376000,6972376000,41.60669819148307,-86.35561877442039,229.28842,229.26987,-0.0,1.0035485,1.0051608,229.18762,2,0,1,0
6972384000,6972384000,41.606698191637975,-86.3556187742125,229.28839,229.26984,-0.0,1.0035487,1.0051609,229.1876,2,0,1,0
6972392000,6972392000,41.60669819173714,-86.35561877410495,229.28838,229.26982,-0.0,1.003547,1.0051599,229.18784,2,0,1,0
6972400000,6972400000,41.60669819185668,-86.35561877402897,229.28836,229.2698,-0.0,1.003547,1.0051556,229.18788,2,0,1,0
6972408000,6972408000,41.60669819198479,-86.35561877397019,229.28833,229.26978,-0.0,1.003547,1.0051556,229.18788,2,0,1,0
6972416000,6972416000,41.606698192074845,-86.35561877392574,229.2883,229.26974,-0.0,1.003547,1.0051556,229.1879,2,0,1,0
6972424000,6972424000,41.606698192127375,-86.35561877390855,229.28827,229.26971,-0.0,1.003547,1.0051556,229.1879,2,0,1,0
6972432000,6972432000,41.60669819216222,-86.35561877393434,229.28824,229.26945,-0.0,1.0035344,1.0051556,229.1879,2,0,1,0
6972440000,6972440000,41.60669819217241,-86.3556187740218,229.28822,229.26944,-0.0,1.0035344,1.0051556,229.18788,2,0,1,0
6972448000,6972448000,41.60669819218152,-86.35561877413508,229.2882,229.26941,-0.0,1.0035344,1.0051557,229.18788,2,0,1,0
6972456000,6972456000,41.60669819217562,-86.35561877425837,229.28816,229.26938,-0.0,1.0035344,1.0051513,229.18794,2,0,1,0
6972464000,6972464000,41.60669819216169,-86.35561877435158,229.28815,229.26936,-0.0,1.0035346,1.0051513,229.18794,2,0,1,0
6972472000,6972472000,41.60669819213595,-86.35561877443187,229.28812,229.26933,-0.0,1.0035346,1.0051513,229.18794,2,0,1,0
6972480000,6972480000,41.60669819213434,-86.35561877452076,229.2881,229.26932,-0.0,1.0035346,1.0051514,229.18794,2,0,1,0
6972488000,6972488000,41.60669819214024,-86.35561877459675,229.28809,229.2693,-0.0,1.0035347,1.0051514,229.18793,2,0,1,0
6972496000,6972496000,41.60669819212148,-86.35561877468996,229.28807,229.26929,-0.0,1.0035348,1.0051514,229.18793,2,0,1,0
6972504000,6972504000,41.60669819211023,-86.35561877477885,229.28806,229.26927,-0.0,1.0035348,1.0051471,229.18796,2,0,1,0
6972512000,6972512000,41.60669819208128,-86.35561877488495,229.28806,229.26927,-0.0,1.0035349,1.0051472,229.18796,2,0,1,0
6972520000,6972520000,41.60669819203572,-86.35561877497527,229.28806,229.26927,-0.0,1.003535,1.0051472,229.18794,2,0,1,0
6972528000,6972528000,41.60669819196603,-86.35561877506274,229.28806,229.26927,-0.0,1.0035352,1.0051473,229.18793,2,0,1,0
6972536000,6972536000,41.60669819187544,-86.35561877516454,229.28806,229.26927,-0.0,1.0035354,1.0051473,229.18791,2,0,1,0
6972544000,6972544000,41.606698191787,-86.35561877529645,229.28804,229.26926,-0.0,1.0035355,1.0051475,229.1879,2,0,1,0
6972552000,6972552000,41.60669819169694,-86.35561877545273,229.28804,229.26926,-0.0,1.0035357,1.0051476,229.18788,2,0,1,0
6972560000,6972560000,41.606698191602064,-86.35561877562478,229.28804,229.26926,-0.0,1.003536,1.0051477,229.18788,2,0,1,0
6972568000,6972568000,41.60669819147449,-86.35561877581547,229.28804,229.26926,-0.0,1.0035362,1.0051435,229.1879,2,0,1,0
6972576000,6972576000,41.60669819132386,-86.35561877599757,229.28802,229.26924,-0.0,1.0035365,1.0051436,229.18788,2,0,1,0
