timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
7029932000,7029932000,0.73301375,-0.16868144,-0.06324514,-0.655925,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7030432000,7030432000,0.73786676,-0.17053415,-0.061545715,-0.6501407,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7030928000,7030928000,0.7386518,-0.17285989,-0.05853915,-0.6489116,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7031432000,7031432000,0.7449594,-0.17296739,-0.05749176,-0.6417262,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7031928000,7031928000,0.74959445,-0.17239246,-0.056610912,-0.63654083,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7032428000,7032428000,0.7513866,-0.17354651,-0.055458788,-0.6342116,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7032928000,7032928000,0.7579102,-0.17466135,-0.054045703,-0.6262145,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7033432000,7033432000,0.761891,-0.17506881,-0.053177945,-0.62132525,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7033928000,7033928000,0.76594466,-0.17587674,-0.05170493,-0.61621654,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7034428000,7034428000,0.7712942,-0.18048134,-0.051774178,-0.60815394,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7034932000,7034932000,0.77540845,-0.17548858,-0.05199744,-0.6043523,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7035432000,7035432000,0.78131485,-0.17402443,-0.050699104,-0.5972371,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7035928000,7035928000,0.7859726,-0.17457083,-0.04813761,-0.5911472,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7036432000,7036432000,0.7873917,-0.17691392,-0.048505094,-0.58852637,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7036932000,7036932000,0.79466444,-0.17330888,-0.04584581,-0.5799748,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7037432000,7037432000,0.8009789,-0.17417844,-0.043684132,-0.57112736,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
