timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
7033288000,7033288000,0.41268125,1.3098777e-06,0.39480278,1.0006845,0.017306956,1.0,1
7033392000,7033392000,0.4125152,1.3091098e-06,0.5951793,1.0006789,0.03933312,1.0,1
7033488000,7033488000,0.41236517,1.3083582e-06,0.38763544,1.0006857,0.016684253,1.0,1
7033592000,7033592000,0.4121989,1.307544e-06,0.5071062,1.0006783,0.028553596,1.0,1
7033688000,7033688000,0.41204366,1.3068036e-06,0.8133917,1.0006859,0.07346139,1.0,1
7033792000,7033792000,0.41189304,1.3059974e-06,0.43495432,1.0006793,0.021006316,1.0,1
7033888000,7033888000,0.41175833,1.3052488e-06,0.5287719,1.0006878,0.03104528,1.0,1
7033992000,7033992000,0.41158423,1.3044794e-06,0.4569767,1.0006764,0.023187397,1.0,1
7034096000,7034096000,0.41142693,1.303715e-06,0.35829973,1.0006881,0.014254492,1.0,1
7034192000,7034192000,0.41126895,1.3031133e-06,0.20487496,1.000677,0.0046605947,1.0,1
7034288000,7034288000,0.41112798,1.3024637e-06,0.42201927,1.0006732,0.019775607,1.0,1
7034392000,7034392000,0.4109668,1.3016848e-06,0.52938914,1.0006862,0.031117855,1.0,1
7034488000,7034488000,0.41080993,1.3009322e-06,0.3496099,1.000692,0.013571396,1.0,1
7034592000,7034592000,0.41064677,1.3001371e-06,0.4059977,1.0006855,0.018302357,1.0,1
7034688000,7034688000,0.4105105,1.2993667e-06,0.14329635,1.0006952,0.002279953,1.0,1
7034792000,7034792000,0.41037172,1.2984937e-06,0.35740486,1.0006912,0.014183334,1.0,1
7034888000,7034888000,0.41023842,1.297662e-06,0.3790401,1.0007004,0.015952317,1.0,1
7034992000,7034992000,0.4100923,1.2967126e-06,0.29474553,1.0006922,0.009646093,1.0,1
7035088000,7035088000,0.40996194,1.2958417e-06,0.35903296,1.0006982,0.014312748,1.0,1
7035192000,7035192000,0.40981546,1.2949637e-06,0.20604931,1.0006866,0.004714132,1.0,1
7035288000,7035288000,0.40969843,1.2941416e-06,0.30615082,1.0006974,0.010407001,1.0,1
7035392000,7035392000,0.40955734,1.2932538e-06,0.42680284,1.0006909,0.020226099,1.0,1
7035488000,7035488000,0.4094363,1.2924379e-06,0.26548997,1.0006987,0.0078261895,1.0,1
7035592000,7035592000,0.40931913,1.2915225e-06,0.3591768,1.0006938,0.014324281,1.0,1
7035688000,7035688000,0.40919253,1.2906653e-06,0.7506399,1.000702,0.06256278,1.0,1
7035792000,7035792000,0.4090691,1.2897474e-06,0.35272905,1.0006937,0.013814616,1.0,1
7035896000,7035896000,0.40894297,1.2888319e-06,0.3961711,1.0007058,0.017426759,1.0,1
7035992000,7035992000,0.40882194,1.2880115e-06,0.2610889,1.0006944,0.007568902,1.0,1
7036096000,7036096000,0.40870765,1.28708e-06,0.25667095,1.0007068,0.0073148278,1.0,1
7036192000,7036192000,0.4085868,1.2862404e-06,0.7469007,1.0006965,0.06194137,1.0,1
7036296000,7036296000,0.408468,1.2853461e-06,0.41563618,1.0006878,0.019181633,1.0,1
7036392000,7036392000,0.40837577,1.2845551e-06,0.37049472,1.0006977,0.015241181,1.0,1
7036488000,7036488000,0.40827084,1.2837531e-06,0.2502758,1.0007042,0.006954877,1.0,1
7036592000,7036592000,0.40814474,1.2829154e-06,0.32900265,1.000695,0.012018618,1.0,1
7036688000,7036688000,0.4080387,1.2821399e-06,0.78059757,1.0007055,0.067655884,1.0,1
7036792000,7036792000,0.40793276,1.2812949e-06,0.2784855,1.0006981,0.008611119,1.0,1
7036888000,7036888000,0.40785328,1.2804364e-06,0.31222856,1.0007092,0.0108241765,1.0,1
7036992000,7036992000,0.40775403,1.2794867e-06,0.28934374,1.0007024,0.009295672,1.0,1
7037088000,7037088000,0.40765944,1.2786035e-06,0.23942164,1.0007098,0.006364674,1.0,1
7037192000,7037192000,0.4075349,1.2776674e-06,0.8158754,1.0007013,0.07390958,1.0,1
7037296000,7037296000,0.40745538,1.2767467e-06,0.13844886,1.0007107,0.002128275,1.0,1
7037392000,7037392000,0.40737888,1.2759249e-06,0.31727776,1.0007024,0.011177169,1.0,1
7037488000,7037488000,0.40728852,1.2750963e-06,0.14482859,1.0007074,0.0023289435,1.0,1
7037592000,7037592000,0.40720493,1.2741975e-06,0.31479666,1.0007019,0.011003047,1.0,1
7037696000,7037696000,0.40711084,1.2732938e-06,0.6644078,1.0007128,0.049013704,1.0,1
7037792000,7037792000,0.40706158,1.2724747e-06,0.128071,1.0007035,0.0018211831,1.0,1
7037896000,7037896000,0.40701288,1.2715236e-06,0.20688376,1.0007191,0.004752237,1.0,1
7037992000,7037992000,0.40696838,1.2706323e-06,0.08085771,1.0007104,0.0007259253,1.0,1
7038096000,7038096000,0.4069566,1.2695551e-06,-0.00804197,1.000727,7.1807003e-06,1.0,1
7038192000,7038192000,0.4069839,1.2684885e-06,-0.135919,1.000727,0.0020511728,1.0,1
7038296000,7038296000,0.40705588,1.2670772e-06,-0.28398356,1.0007533,0.008953995,1.0,1
7038392000,7038392000,0.4071947,1.2654818e-06,-0.23680782,1.0016507,0.0062206145,1.0,1
7038488000,7038488000,0.4073747,1.2634366e-06,-0.5660759,1.000808,0.03557592,1.0,1
7038592000,7038592000,0.40761968,1.260632e-06,-0.5506895,1.000844,0.033667024,1.0,1
7038688000,7038688000,0.40786883,1.2575587e-06,-0.7089443,1.0008771,0.05579573,1.0,1
7038792000,7038792000,0.40815178,1.2537603e-06,-0.73040086,1.0009043,0.0592226,1.0,1
7038888000,7038888000,0.4084343,1.2499737e-06,-0.5851003,1.0009235,0.038002945,1.0,1
7038992000,7038992000,0.40871596,1.2457372e-06,-0.64051014,1.0009286,0.045541402,1.0,1
7039088000,7039088000,0.40898547,1.24183e-06,-0.6588833,1.0009274,0.04819166,1.0,1
7039192000,7039192000,0.40927914,1.2377401e-06,-1.3519558,1.0009176,0.20290099,1.0004039,1
7039288000,7039288000,0.40952465,1.2341375e-06,-0.6370896,1.0009091,0.04505717,1.0,1
7039392000,7039392000,0.4098021,1.2304641e-06,-0.5683348,1.000896,0.035857257,1.0,1
7039496000,7039496000,0.41008618,1.227063e-06,-0.7542963,1.0008823,0.06316238,1.0,1
7039592000,7039592000,0.41033244,1.2241352e-06,-0.58127105,1.0008692,0.03750918,1.0,1
7039688000,7039688000,0.4106009,1.2214429e-06,-0.5873587,1.0008568,0.038299438,1.0,1
7039792000,7039792000,0.41084698,1.2187704e-06,-0.70744574,1.0008414,0.055562083,1.0,1
7039896000,7039896000,0.41112757,1.2163067e-06,-0.68320787,1.0008332,0.05182049,1.0,1
7039992000,7039992000,0.41138744,1.2141708e-06,-0.7324228,1.0008261,0.059555598,1.0,1
7040096000,7040096000,0.41164503,1.2120079e-06,-0.6186083,1.0008149,0.04248496,1.0,1
7040192000,7040192000,0.41189548,1.2101984e-06,-0.5642445,1.0008073,0.03534612,1.0,1
7040288000,7040288000,0.4121385,1.2085163e-06,-0.69936323,1.0007991,0.054302044,1.0,1
7040392000,7040392000,0.4124328,1.2067803e-06,-0.62028384,1.0007958,0.04271623,1.0,1
7040496000,7040496000,0.412721,1.2051487e-06,-0.769661,1.0007896,0.065767854,1.0,1
7040592000,7040592000,0.41298375,1.2037182e-06,-0.751953,1.0007854,0.06277662,1.0,1
7040688000,7040688000,0.41326454,1.2023451e-06,-0.9000897,1.0007825,0.08994756,1.0,1
7040792000,7040792000,0.4135675,1.2008878e-06,-0.76772654,1.000782,0.065438166,1.0,1
7040888000,7040888000,0.413853,1.1995871e-06,-0.65436566,1.0007813,0.047540013,1.0,1
7040992000,7040992000,0.4140955,1.1986058e-06,-0.56579065,1.0007207,0.035543166,1.0,1
7041096000,7041096000,0.41438186,1.1986266e-06,-0.9679556,1.0006766,0.10403383,1.0,1
7041192000,7041192000,0.4147308,1.1992433e-06,-1.1094482,1.0006367,0.1366769,1.0,1
7041296000,7041296000,0.41515845,1.2004016e-06,-1.3826925,1.0006136,0.21229625,1.0,1
7041392000,7041392000,0.41561884,1.2018729e-06,-1.5782555,1.005427,0.2752717,1.00326,1
7041496000,7041496000,0.4162443,1.2024893e-06,-1.6679813,1.0006956,0.30891418,1.0,1
7041592000,7041592000,0.4167482,1.2019219e-06,-1.1747658,1.000759,0.15322533,1.0,1
7041688000,7041688000,0.41716224,1.2005438e-06,-0.9951691,1.0008086,0.109951265,1.0,1
7041792000,7041792000,0.41751707,1.1983599e-06,-0.73123384,1.0008487,0.059361055,1.0,1
7041888000,7041888000,0.41770357,1.1964001e-06,-0.42800987,1.0008134,0.020338174,1.0,1
7041992000,7041992000,0.4179259,1.194804e-06,-0.71707124,1.0007854,0.057087515,1.0,1
7042088000,7042088000,0.41818756,1.1936336e-06,-1.2954016,1.00077,0.18630823,1.0,1
7042192000,7042192000,0.41847354,1.1925387e-06,-0.8718038,1.0007627,0.08438474,1.0,1
7042288000,7042288000,0.41876468,1.1916161e-06,-0.6871943,1.0007595,0.052430846,1.0,1
7042392000,7042392000,0.41906217,1.1907083e-06,-0.7876097,1.0007539,0.068873525,1.0,1
7042496000,7042496000,0.41936043,1.1898571e-06,-0.73418564,1.0007511,0.0598471,1.0,1
7042592000,7042592000,0.41963726,1.1891857e-06,-0.8809699,1.0007442,0.086170085,1.0,1
7042688000,7042688000,0.41991308,1.1885321e-06,-0.7540109,1.000743,0.063123375,1.0,1
7042792000,7042792000,0.4202289,1.1878534e-06,-1.4432406,1.0007417,0.23126662,1.0,1
7042896000,7042896000,0.4205233,1.1871546e-06,-0.83278537,1.0007478,0.07700147,1.0,1
7042992000,7042992000,0.42079693,1.1864971e-06,-0.6717011,1.0007464,0.05009398,1.0,1
7043096000,7043096000,0.42107514,1.1858288e-06,-0.7308467,1.0007446,0.059304386,1.0,1
7043192000,7043192000,0.4213301,1.185259e-06,-0.6849618,1.000739,0.0520918,1.0,1
7043288000,7043288000,0.421579,1.1847276e-06,-0.14095443,1.0007377,0.002205945,1.0,1
7043392000,7043392000,0.4218691,1.1841875e-06,-0.8365543,1.0007346,0.07770105,1.0,1
7043488000,7043488000,0.4221451,1.1837118e-06,-0.6596606,1.0007343,0.048314754,1.0,1
7043592000,7043592000,0.42239773,1.1832358e-06,-0.7739657,1.0007302,0.06650954,1.0,1
7043688000,7043688000,0.42263803,1.1828507e-06,-0.6142534,1.000727,0.04189257,1.0,1
7043792000,7043792000,0.4228999,1.1825042e-06,-0.8007675,1.0007234,0.071196124,1.0,1
7043888000,7043888000,0.4231397,1.1822101e-06,-0.72006273,1.0007207,0.057568543,1.0,1
7043992000,7043992000,0.42327785,1.1860955e-06,3.1018777,14.737325,0.07254177,14.716136,1
7044088000,7044088000,0.4232743,1.1956691e-06,-1.870441,14.132441,0.027506057,14.090182,1
7044192000,7044192000,0.42323095,1.2060805e-06,2.3899767,14.462786,0.043882657,14.421469,1
7044288000,7044288000,0.4231858,1.2156773e-06,2.6950583,14.00298,0.05763328,13.965169,1
7044392000,7044392000,0.4231313,1.2260873e-06,2.5984852,13.570025,0.055286273,13.528786,1
7044488000,7044488000,0.42307606,1.2357146e-06,2.897877,13.195339,0.070712596,13.156748,1
7044592000,7044592000,0.42301077,1.2461702e-06,3.8450775,12.832718,0.12801152,12.807917,1
7044696000,7044696000,0.4229439,1.2566799e-06,3.54881,12.70044,0.11018036,12.665281,1
7044792000,7044792000,0.42287755,1.2663488e-06,3.6342366,12.380737,0.118532486,12.344772,1
7044896000,7044896000,0.4228013,1.2768595e-06,4.410186,12.083883,0.17884004,12.057689,1
7044992000,7044992000,0.42272845,1.2865827e-06,4.7452574,11.838601,0.21133754,11.815031,1
7045088000,7045088000,0.4226535,1.296317e-06,5.3750954,11.594031,0.2768824,11.579504,1
7045192000,7045192000,0.42257115,1.3068752e-06,4.5933094,11.342897,0.20667355,11.310302,1
7045296000,7045296000,0.4224853,1.3174466e-06,6.1781793,11.085685,0.38257447,11.079916,1
7045392000,7045392000,0.42241755,1.3273004e-06,6.6082783,11.149088,0.43520594,11.145594,1
7045488000,7045488000,0.42235157,1.3371707e-06,6.3257313,11.192275,0.397247,11.174509,1
7045592000,7045592000,0.42227924,1.347862e-06,6.9590406,11.110131,0.48432517,11.099525,1
7045696000,7045696000,0.422206,1.3585508e-06,6.5907288,10.944754,0.44097948,10.921353,1
7045792000,7045792000,0.4221367,1.3684142e-06,6.4235907,10.736583,0.42701894,10.707379,1
7045896000,7045896000,0.42205828,1.3790963e-06,7.8768196,10.46423,0.6587976,10.459785,1
7045992000,7045992000,0.42198372,1.3889527e-06,7.667569,10.190093,0.6410542,10.17743,1
7046000000,0,nan,nan,nan,nan,nan,nan,0
